code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
600058,五矿发展,商贸代理,北京,80.47,107191.07,107191.07,2433264.75,1976885.25,111162.72,411974.28,3.84,0.105,4.74,3.56,19970528
600781,辅仁药业,中成药,河南,114.74,17759.28,17759.28,121772.47,35687.12,72771.45,12936.33,0.73,0.08,2.06,8.93,19961218
600078,澄星股份,化工原料,江苏,89.7,66257.28,66257.28,643594.25,310036.78,198580.98,39005.4,0.59,0.06,2.74,2.61,19970627
600614,鼎立股份,综合类,上海,75.45,117955.72,175277.38,859121.69,443345.41,140974.13,255651.91,1.46,0.11199999999999999,2.69,4.17,19920828
002074,国轩高科,电气设备,江苏,30.93,46801.33,87635.0,909959.13,512769.16,139616.56,128100.06,1.46,0.8420000000000001,4.15,8.36,20061018
000668,荣丰控股,区域地产,上海,0.0,14668.83,14684.19,196979.73,194050.31,432.26,8046.56,0.55,-0.273,4.12,5.94,19961210
300193,佳士科技,专用机械,深圳,49.74,36111.0,50793.92,241079.97,194007.42,37195.39,127758.55,2.52,0.17,4.14,2.59,20110322
002245,澳洋顺昌,仓储物流,江苏,50.7,90490.95,97522.21,408780.0,239218.16,76835.11,7627.15,0.08,0.158,1.87,5.72,20080605
002740,爱迪尔,服饰,深圳,98.35,12936.0,30000.0,148637.44,139612.22,4445.31,22223.57,0.74,0.132,3.26,5.31,20150122
603126,中材节能,环境保护,天津,60.25,21804.0,61050.0,316090.41,196914.55,82922.11,7176.16,0.12,0.09699999999999999,2.29,5.1,20140731
002406,远东传动,汽车配件,河南,40.97,39713.12,56100.0,253884.22,153470.19,62821.01,89304.5,1.59,0.11199999999999999,3.9,2.34,20100518
002138,顺络电子,元器件,深圳,37.62,67302.92,74093.88,397919.19,139483.66,196721.91,87901.15,1.19,0.364,3.47,5.27,20070613
600236,桂冠电力,水力发电,广西,10.97,112852.67,606336.75,3989598.5,269670.28,3373918.0,213383.52,0.35,0.301,2.05,3.22,20000323
601007,金陵饭店,酒店餐饮,江苏,119.81,30000.0,30000.0,315869.72,92801.63,135312.73,40387.53,1.35,0.057,4.63,2.95,20070406
000969,安泰科技,钢加工,北京,480.76,86142.47,102600.81,968256.63,412462.53,302523.69,268949.91,2.62,0.013000000000000001,4.42,2.75,20000529
300339,润和软件,软件服务,江苏,88.52,20297.25,35785.17,492624.31,137361.02,68905.8,248581.13,6.95,0.266,9.03,3.48,20120718
000707,双环科技,化工原料,湖北,178.33,46414.42,46414.57,1077634.0,583337.5,319076.94,73362.18,1.58,0.023,3.11,2.6,19970415
002350,北京科锐,电气设备,北京,131.42,21757.59,21828.0,204434.66,144348.81,23878.59,49238.19,2.26,0.083,5.02,4.33,20100203
600076,康欣新材,其他建材,山东,33.56,36553.6,103426.4,376273.53,198211.84,84010.7,51492.65,0.5,0.188,2.64,4.78,19970526
000926,福星股份,区域地产,湖北,13.45,71088.28,94932.25,4341239.0,3642359.5,163453.91,299084.34,3.15,0.7040000000000001,10.33,1.22,19990618
002660,茂硕电源,电气设备,深圳,236.78,19165.22,27703.06,209060.66,117987.61,46660.4,46949.76,1.69,0.048,3.17,4.78,20120316
002648,卫星石化,化工原料,浙江,63.99,80000.0,80000.0,722175.75,241239.0,349874.31,141614.88,1.77,0.124,3.95,2.68,20111228
300415,伊之密,专用机械,广东,44.19,15900.0,24000.0,175804.55,93119.18,37980.59,22821.45,0.95,0.308,3.36,5.41,20150123
000632,三木集团,综合类,福建,606.83,46548.53,46551.96,716425.69,452204.56,39789.62,0.0,0.0,0.006999999999999999,2.65,3.43,19961121
600192,长城电工,电气设备,甘肃,140.16,44174.8,44174.8,484449.16,343735.53,83172.61,90398.9,2.05,0.051,4.31,2.22,19981224
600226,升华拜克,农药化肥,浙江,38.71,109498.29,109498.29,320922.84,167279.19,65691.5,6144.71,0.06,0.136,1.42,7.41,19991116
600229,城市传媒,出版业,山东,35.9,42977.21,70209.6,270343.13,171626.52,26659.58,48495.8,0.69,0.168,2.79,4.31,20000309
002534,杭锅股份,专用机械,浙江,37.65,59293.94,61703.25,752597.0,509683.81,109140.65,93751.35,1.52,0.249,4.16,3.01,20110110
002407,多氟多,化工原料,河南,41.71,47566.58,62810.53,483766.44,235693.41,140291.13,123394.35,1.96,0.603,3.93,8.53,20100518
002206,海 利 得,化纤,浙江,30.75,34435.08,48722.94,453763.06,230352.25,166099.42,160314.97,3.29,0.33,5.91,3.13,20080123
002527,新时达,电器仪表,上海,43.75,36731.32,62017.12,460948.69,263935.0,42457.55,126144.17,2.03,0.26,4.37,3.42,20101224
300199,翰宇药业,化学制药,深圳,62.41,55943.28,91834.25,451712.06,190963.48,80551.31,164095.06,1.79,0.26,3.84,5.43,20110407
600532,宏达矿业,普钢,山东,0.0,39623.44,51606.57,236754.22,39026.1,71845.96,104765.28,2.03,-0.13699999999999998,3.34,5.35,20021031
300431,暴风集团,互联网,北京,432.21,18929.9,27674.26,164320.8,85083.11,3932.03,26275.76,0.95,0.068,2.51,23.48,20150324
002746,仙坛股份,农业综合,山东,35.17,5635.0,18184.01,239869.34,140381.42,70917.63,118725.25,6.53,1.12,10.92,4.21,20150216
600217,中再资环,环境保护,陕西,220.53,69198.27,134158.75,285849.0,224061.02,41067.76,-38920.2,-0.29,0.019,0.67,12.51,19991216
002700,新疆浩源,供气供热,新疆,87.95,31309.33,42242.69,102879.67,50875.95,40184.3,2375.48,0.06,0.131,2.07,7.4,20120921
000828,东莞控股,路桥,广东,13.49,103951.7,103951.7,848974.38,259917.22,193417.02,114008.05,1.1,0.603,4.71,2.3,19970617
300417,南华仪器,电器仪表,广东,109.56,2757.92,8160.0,39106.53,35180.87,846.94,11993.74,1.47,0.2,4.46,9.82,20150123
000062,深圳华强,商贸代理,深圳,52.41,66694.96,72131.67,642636.63,324709.94,33430.69,96776.31,1.34,0.373,5.28,4.94,19970130
002789,建艺集团,装修装饰,深圳,81.1,2030.0,8120.0,248040.91,210327.45,4828.46,61053.11,7.52,0.54,12.76,6.2,20160311
002161,远 望 谷,通信设备,深圳,0.0,69796.71,73975.74,187239.5,64807.56,22529.32,46123.42,0.62,-0.006,2.16,5.92,20070821
600428,中远航运,水运,广东,1433.47,169044.64,214665.06,2088665.75,460072.59,1374242.63,428154.0,1.99,0.002,4.28,1.38,20020418
002068,黑猫股份,化工原料,江西,0.0,60695.8,60706.35,608832.69,283159.09,272748.28,84466.38,1.39,-0.006999999999999999,3.19,2.3,20060915
600833,第一医药,医药商业,上海,86.18,22308.63,22308.63,115906.76,61656.3,8509.67,6518.93,0.29,0.10800000000000001,3.32,5.61,19940224
300499,高澜股份,专用机械,广东,181.66,3000.6,12000.59,101317.65,76697.11,12882.19,21531.49,1.79,0.2,4.67,9.96,20160202
600468,百利电气,电气设备,天津,138.16,45619.19,54074.23,257059.55,181280.92,27999.21,102062.46,1.89,0.05,3.19,4.29,20010615
300521,爱司凯,专用机械,广东,183.71,2000.0,8000.0,49731.73,46457.1,1318.64,20405.65,2.55,0.26,5.43,13.4,20160705
300072,三聚环保,环境保护,北京,32.34,89266.25,119259.2,1627635.5,1425078.13,135659.3,220511.05,1.85,1.03,4.91,8.95,20100427
300388,国祯环保,环境保护,安徽,88.39,14486.67,30410.02,485961.59,169850.97,22803.25,74228.63,2.44,0.15,4.48,5.67,20140801
000758,中色股份,铅锌,北京,60.05,196913.45,196937.84,2231225.5,1470272.63,294819.03,92303.6,0.47,0.10400000000000001,2.48,3.35,19970416
601186,中国铁建,建筑施工,北京,11.94,1150324.5,1357954.13,73147824.0,60541112.0,4099792.75,4039373.5,2.97,0.429,9.06,1.13,20080310
002631,德尔未来,家居用品,江苏,78.64,28624.77,64984.8,172380.86,69247.81,36566.85,11771.12,0.18,0.218,2.16,10.6,20111111
601579,会稽山,红黄药酒,浙江,75.88,24800.0,49736.0,367960.31,196838.94,83703.3,173164.98,3.48,0.19,5.7,2.64,20140825
000417,合肥百货,百货,安徽,22.18,77898.93,77988.42,870922.69,464442.84,151306.27,30882.48,0.4,0.29600000000000004,4.51,1.94,19960812
600993,马应龙,中成药,湖北,31.9,43023.62,43105.39,254102.45,184866.47,38023.92,11880.46,0.28,0.48,4.42,4.62,20040517
300542,新晨科技,软件服务,北京,482.19,2255.0,9015.0,50090.7,39063.4,1385.29,6433.1,0.71,0.076,5.59,13.04,20160920
002158,汉钟精机,工程机械,上海,35.96,53038.1,53038.1,238216.09,179591.81,43336.81,73186.4,1.38,0.243,3.6,3.23,20070817
600977,中国电影,影视音像,北京,44.14,46700.0,186700.0,1096933.5,713990.44,257193.17,59859.15,0.32,0.43,3.81,7.51,20160809
002431,棕榈股份,建筑施工,广东,129.67,90361.82,137699.66,1337170.38,1065799.25,46592.6,148485.63,1.08,0.062,3.09,3.45,20100610
002674,兴业科技,纺织,福建,131.45,24057.19,30316.76,283874.5,211697.91,55722.51,136494.36,4.5,0.13,7.68,2.46,20120507
002458,益生股份,农业综合,山东,21.09,15882.5,33351.6,189561.7,42563.89,86257.46,98091.71,2.94,1.54,4.24,10.04,20100810
002096,南岭民爆,化工原料,湖南,182.74,37085.19,37128.69,391584.16,198506.34,91364.96,64814.6,1.75,0.042,5.81,2.65,20061222
600037,歌华有线,影视音像,北京,28.07,116835.2,139177.78,1404000.13,824579.75,387647.41,654772.06,4.7,0.29100000000000004,8.4,1.95,20010208
600790,轻纺城,商品城,浙江,16.73,104699.35,104699.35,793383.0,113844.67,20811.53,147428.47,1.41,0.201,4.12,1.63,19970228
002612,朗姿股份,服饰,北京,78.68,20985.59,40000.0,448894.09,206918.91,98364.88,149091.67,3.73,0.20600000000000002,6.01,3.59,20110830
600617,国新能源,供气供热,山西,21.43,22548.17,108466.36,1899428.38,374853.19,670510.31,95763.63,0.88,0.26899999999999996,3.37,3.43,19921013
002555,三七互娱,互联网,安徽,41.2,46823.19,208479.48,546027.94,203263.02,28967.5,93326.68,0.45,0.233,1.89,10.17,20110302
000777,中核科技,机械基件,江苏,140.37,38335.89,38341.76,178612.84,112264.9,29935.5,25943.24,0.68,0.12300000000000001,3.21,7.18,19970710
000691,ST亚太,区域地产,海南,0.0,29048.63,32327.0,28988.95,26887.0,90.1,14785.37,0.46,-0.005,0.25,36.96,19970228
600667,太极实业,半导体,江苏,193.06,119127.42,119127.42,518550.59,209024.77,238272.92,30518.89,0.26,0.022000000000000002,1.39,6.2,19930728
000548,湖南投资,路桥,湖南,43.37,49920.1,49921.57,231007.45,165720.72,22329.61,47826.8,0.96,0.094,3.06,2.66,19931220
600397,安源煤业,煤炭开采,江西,0.0,98995.97,98995.97,914672.13,420846.19,287802.0,186459.81,1.88,-0.7440000000000001,2.83,1.86,20020702
300501,海顺新材,广告包装,上海,94.73,1338.0,5338.0,60700.53,46393.6,8402.17,31960.13,5.99,0.68,10.14,11.7,20160204
600576,万家文化,影视音像,浙江,157.73,47980.48,63496.85,189544.97,76059.81,1487.45,109395.7,1.72,0.057999999999999996,2.76,6.58,20030220
002657,中科金财,软件服务,北京,95.78,20843.76,33757.67,343362.06,217157.59,4971.68,177577.25,5.26,0.26899999999999996,7.96,6.49,20120228
600789,鲁抗医药,化学制药,山东,226.69,58157.55,58157.55,403430.66,180704.81,151379.2,109587.92,1.88,0.022000000000000002,3.16,3.17,19970226
600707,彩虹股份,元器件,陕西,0.0,73603.77,73675.77,662350.5,111710.11,207718.86,434279.16,5.89,-0.147,1.97,5.07,19960520
002208,合肥城建,区域地产,安徽,41.25,31923.91,32010.0,781276.13,773394.44,6602.96,29001.14,0.91,0.21899999999999997,5.01,3.61,20080128
000020,深华发Ａ,元器件,深圳,1052.62,18116.53,28316.11,60473.16,41527.46,10553.48,14658.72,0.52,0.016,1.12,20.01,19920428
002054,德美化工,化工原料,广东,24.98,31481.14,41923.07,294691.63,129481.76,65278.06,14820.12,0.35,0.237,4.2,2.82,20060725
000970,中科三环,元器件,北京,57.78,106520.0,106520.0,542760.81,404628.03,86562.46,42736.53,0.4,0.14300000000000002,3.71,4.46,20000420
300380,安硕信息,软件服务,上海,406.01,4832.25,13744.0,53566.15,42991.89,3082.1,14314.15,1.04,0.055,3.04,14.61,20140128
600433,冠豪高新,造纸,广东,130.75,119028.0,127131.54,412134.31,143610.3,192434.84,69587.4,0.55,0.033,1.94,4.39,20030619
002577,雷柏科技,电脑设备,深圳,27.43,28122.72,28335.27,132527.88,82669.65,28388.3,99423.46,3.51,0.7140000000000001,4.15,9.44,20110428
000551,创元科技,专用机械,江苏,52.82,40008.03,40008.03,378057.31,214520.75,82238.56,32716.22,0.82,0.147,4.04,2.57,19940106
002433,太安堂,中成药,广东,38.21,67497.39,77106.46,655833.63,429565.91,87253.05,295087.5,3.83,0.213,5.92,1.83,20100618
601616,广电电气,电气设备,上海,0.0,93557.5,93557.5,295368.28,181646.16,63486.0,134043.48,1.43,-0.076,2.59,2.55,20110201
300037,新宙邦,化工原料,深圳,41.61,10883.75,18402.08,263719.78,135566.69,51523.8,116814.67,6.35,1.028,11.47,4.97,20100108
600976,健民集团,中成药,湖北,58.53,15322.9,15339.86,164740.05,122181.85,22812.65,30225.25,1.97,0.27399999999999997,6.47,4.95,20040419
600724,宁波富达,区域地产,浙江,10.92,144494.27,144524.09,1664687.38,1405844.13,61489.96,26015.1,0.18,0.258,1.96,2.88,19960716
600187,国中水务,水务,黑龙江,364.67,145562.42,145562.42,471837.09,101916.93,77430.95,133744.56,0.92,0.013000000000000001,1.76,3.47,19981111
000025,特 力Ａ,汽车服务,深圳,549.41,19388.16,29728.16,116732.95,33120.48,13270.74,56419.26,1.9,0.06,2.98,22.01,19930621
002532,新界泵业,农用机械,浙江,38.25,22966.75,32116.92,194527.75,70732.56,50085.98,37362.25,1.16,0.293,3.96,3.78,20101231
000014,沙河股份,全国地产,深圳,0.0,20170.51,20170.51,214358.66,195535.45,1958.35,996.57,0.05,-0.052000000000000005,3.46,6.35,19920602
603959,百利科技,建筑施工,湖南,101.97,5600.0,22400.0,164916.95,153271.77,4840.62,27004.78,1.21,0.27,3.67,8.65,20160517
601636,旗滨集团,玻璃,湖南,31.94,247163.95,260833.95,1280135.63,278325.06,841195.0,134293.3,0.51,0.057999999999999996,2.11,1.76,20110812
600720,祁连山,水泥,甘肃,21.26,77616.27,77629.03,1166319.0,346064.47,674285.69,134024.63,1.73,0.263,6.32,1.18,19960716
600527,江南高纤,化纤,江苏,368.77,80208.93,80208.93,165871.67,92646.45,57258.8,12841.95,0.16,0.009000000000000001,2.0,3.25,20031127
603118,共进股份,通信设备,深圳,38.69,11898.42,35561.91,642674.19,497868.91,83411.35,305414.13,8.59,0.6,11.32,3.45,20150225
600126,杭钢股份,普钢,浙江,35.56,83893.88,259783.78,2520708.25,1020143.5,1048965.63,1129462.5,4.35,0.23,5.39,1.72,19980311
002474,榕基软件,软件服务,福建,371.19,44064.76,62220.0,203200.88,148034.63,3495.96,36364.26,0.58,0.033,2.23,7.25,20100915
002355,兴民智通,汽车配件,山东,168.96,34215.62,51370.0,347994.69,168059.44,81364.18,98372.35,1.91,0.076,3.91,4.37,20100209
603315,福鞍股份,机械基件,辽宁,77.41,7786.25,20000.0,110998.67,67399.1,36336.98,28825.69,1.44,0.13699999999999998,3.23,6.59,20150424
603520,司太立,化学制药,浙江,72.16,3000.0,12000.0,183288.92,67966.53,54515.61,45597.76,3.8,0.57,6.64,7.52,20160309
002765,蓝黛传动,汽车配件,重庆,53.8,7984.6,20800.0,192453.19,118550.4,44644.03,58653.13,2.82,0.386,4.88,5.68,20150612
300373,扬杰科技,半导体,江苏,52.3,12898.45,47249.08,145270.27,76624.95,31869.0,5741.18,0.12,0.24,2.23,9.74,20140123
601866,中海集运,水运,上海,0.0,793212.5,1168312.5,10129368.0,2135065.25,5647617.0,137093.06,0.12,-0.07200000000000001,1.18,3.51,20071212
002331,皖通科技,软件服务,安徽,73.49,27750.03,35032.71,182816.23,139198.02,12345.7,54376.73,1.55,0.16,3.63,4.32,20100106
002494,华斯股份,服饰,河北,555.38,25477.35,34847.8,238778.16,106186.45,40709.69,70839.8,2.03,0.025,4.04,4.54,20101102
300304,云意电气,汽车配件,江苏,64.58,19183.98,22682.92,184315.02,134246.11,38766.73,95694.7,4.22,0.36,6.83,4.29,20120321
002423,*ST中特,特种钢,河南,0.0,46551.0,50298.66,367282.31,130565.01,128608.8,106785.57,2.12,-0.17800000000000002,3.45,3.31,20100603
601678,滨化股份,化工原料,山东,40.84,118800.0,118800.0,700574.88,124637.02,383505.53,127384.57,1.07,0.11800000000000001,4.01,1.6,20100223
000407,胜利股份,供气供热,山东,152.49,66144.9,88008.46,393942.66,143398.86,73703.46,101827.93,1.16,0.021,2.78,2.3,19960703
600228,昌九生化,化工原料,江西,0.0,24132.0,24132.0,48889.95,15678.23,25663.82,33596.65,1.39,-0.065,0.18,75.18,19990119
002502,骅威文化,文教休闲,广东,54.34,40662.07,85982.89,372217.94,144044.8,19712.9,189005.72,2.2,0.183,3.79,3.49,20101117
603169,兰石重装,专用机械,甘肃,350.24,38670.39,102541.54,675627.19,405541.25,211418.8,119620.72,1.17,0.018000000000000002,2.91,4.39,20141009
002337,赛象科技,化工机械,天津,0.0,56581.14,59428.26,169241.75,119116.55,22991.77,42672.71,0.72,-0.009000000000000001,2.01,4.08,20100115
002140,东华科技,建筑施工,安徽,61.17,43922.6,44603.44,571874.0,516897.34,21497.65,9062.87,0.2,0.184,4.57,3.29,20070712
600644,乐山电力,水力发电,四川,14.83,32648.0,53840.07,260691.63,56104.21,127311.81,137333.34,2.55,0.307,2.18,4.17,19930426
000806,银河生物,生物制药,广西,1502.31,69844.82,109991.17,272976.13,174248.3,36483.85,105668.88,0.96,0.006,1.84,9.61,19980416
300519,新光药业,中成药,浙江,73.74,2000.0,8000.0,63199.48,51181.15,4252.1,23949.85,2.99,0.95,7.21,14.58,20160624
600381,ST春天,医疗保健,青海,71.02,20581.01,68561.14,208401.0,174735.8,10773.03,13586.32,0.2,0.129,2.69,4.53,20010508
600288,大恒科技,软件服务,北京,0.0,43680.0,43680.0,296090.41,195758.3,35400.09,18708.6,0.43,-0.01,3.37,3.75,20001129
300170,汉得信息,软件服务,上海,53.61,64291.87,86247.02,218135.34,162542.25,30375.65,40537.87,0.47,0.122,2.24,5.83,20110201
600758,红阳能源,煤炭开采,辽宁,0.0,11531.03,133296.2,1664965.38,631632.5,742689.63,339982.38,2.55,-0.168,3.58,4.4,19961029
300150,世纪瑞尔,软件服务,北京,2986.59,32706.1,54000.0,159832.17,140920.09,2590.62,72866.55,1.35,0.002,2.7,3.67,20101222
002432,九安医疗,医疗保健,天津,0.0,37200.0,43280.58,165011.56,131062.67,19886.01,115957.97,2.68,-0.12,3.41,5.27,20100610
600066,宇通客车,汽车整车,河南,15.75,190348.42,221393.92,2788947.25,1991281.63,444335.25,127876.86,0.58,1.028,5.34,4.05,19970508
601155,新城控股,区域地产,江苏,21.18,69106.04,222048.42,9901923.0,8029003.0,189424.63,236128.45,1.06,0.44,5.72,1.96,20151204
300055,万邦达,环境保护,北京,54.98,63862.46,86518.47,730256.0,446747.75,66001.9,360174.09,4.16,0.18,6.2,2.9,20100226
000046,泛海控股,全国地产,北京,29.45,454988.69,519620.06,13898274.0,11195084.0,74454.28,570329.5,1.1,0.175,3.03,3.41,19940912
002240,威华股份,家居用品,广东,0.0,41992.25,49070.39,226643.02,84999.82,124733.2,95953.97,1.96,-0.11800000000000001,2.72,4.28,20080523
000597,东北制药,化学制药,辽宁,602.1,43854.98,47465.51,978271.81,505174.06,315922.75,177760.27,3.75,0.013000000000000001,4.84,2.13,19960523
600686,金龙汽车,汽车整车,福建,23.11,44259.71,60673.85,2670326.25,2366441.25,181980.45,112962.57,1.86,0.271,6.51,1.92,19931108
600382,广东明珠,商贸代理,广东,31.04,34174.66,34174.66,351827.47,208663.13,5687.18,9316.7,0.27,0.42100000000000004,8.1,2.15,20010118
002448,中原内配,汽车配件,河南,33.42,45851.8,58810.23,267707.06,121470.63,94181.27,53186.05,0.9,0.28,3.62,3.45,20100716
000631,顺发恒业,区域地产,吉林,34.76,216629.63,243251.92,1629098.88,1461771.38,1179.62,139033.5,0.57,0.115,2.26,2.37,19961122
600368,五洲交通,路桥,广西,18.36,83380.15,83380.15,1130341.38,381082.84,653606.88,57996.68,0.7,0.23600000000000002,3.67,1.58,20001221
300491,通合科技,电气设备,河北,173.02,2000.0,8000.0,49081.98,29992.65,15857.38,19861.28,2.48,0.33899999999999997,4.98,15.7,20151231
002427,尤夫股份,化纤,浙江,53.02,39814.87,39815.46,305512.69,140642.17,133797.56,131327.84,3.3,0.289,5.4,3.78,20100608
002222,福晶科技,元器件,福建,99.96,41953.37,42750.0,72106.61,31495.83,33315.55,6693.95,0.16,0.078,1.5,10.39,20080319
600095,哈高科,区域地产,黑龙江,0.0,36126.35,36126.35,109093.11,70973.31,18575.77,26740.84,0.74,-0.025,1.95,5.7,19970708
603861,白云电器,电气设备,广东,170.58,4910.0,40910.0,251638.47,154070.36,56233.36,34267.19,0.84,0.13,4.37,9.24,20160322
600168,武汉控股,水务,湖北,22.48,70956.96,70956.96,841892.38,186762.13,546247.25,151263.94,2.13,0.24600000000000002,6.27,1.77,19980427
600386,北巴传媒,公共交通,北京,61.35,40320.0,40320.0,353993.28,233943.8,47794.73,64700.63,1.6,0.126,4.28,3.62,20010216
002690,美亚光电,专用机械,安徽,49.42,32644.5,67600.0,218054.45,185311.88,21949.21,39673.51,0.59,0.322,2.87,7.39,20120731
603188,亚邦股份,染料涂料,江苏,15.47,37900.8,57600.0,400058.0,201934.41,105059.27,118117.85,2.05,0.878,5.75,3.15,20140909
300109,新开源,化工原料,河南,107.62,8444.17,17048.24,129796.22,41174.76,28204.22,84585.71,4.96,0.375,7.1,7.59,20100825
002485,希努尔,服饰,山东,375.54,31999.03,32000.0,244909.95,94639.02,89335.71,126202.7,3.94,0.038,6.19,3.07,20101015
002148,北纬通信,互联网,北京,117.44,20448.8,25585.28,110910.11,47312.51,58111.44,51551.34,2.01,0.08800000000000001,4.04,5.14,20070810
300478,杭州高新,橡胶,浙江,132.65,2417.0,6667.0,65860.31,47944.93,7380.5,24014.25,3.6,0.226,7.42,8.08,20150610
002556,辉隆股份,其他商业,安徽,49.04,69778.32,71760.0,576365.88,409352.59,52090.96,80511.96,1.12,0.142,3.07,3.02,20110302
603000,人民网,互联网,北京,347.41,110569.1,110569.1,360400.06,211219.75,17060.34,74500.5,0.67,0.028999999999999998,2.41,8.22,20120427
300167,迪威视讯,通信设备,深圳,0.0,30020.25,30024.0,120213.36,82746.15,3899.87,29839.55,0.99,-0.096,2.23,6.53,20110125
600070,浙江富润,纺织,浙江,623.48,35661.3,35661.3,193289.84,72297.86,39937.15,3291.73,0.09,0.016,2.37,5.75,19970604
600077,宋都股份,全国地产,浙江,72.64,134012.23,134012.23,1115290.25,1024561.81,5840.03,126727.97,0.95,0.064,2.88,2.14,19970520
300102,乾照光电,半导体,福建,206.8,41316.35,70455.32,338819.25,186255.66,135677.52,150321.69,2.13,0.032,3.51,2.51,20100812
002590,万安科技,汽车配件,浙江,107.61,36165.39,47964.69,295229.69,199134.3,56099.32,81836.28,1.71,0.16899999999999998,3.53,6.85,20110610
000605,渤海股份,水务,北京,179.19,11843.54,19499.1,250191.91,56899.43,109022.97,49125.07,2.52,0.066,5.21,4.55,19960913
300002,神州泰岳,软件服务,北京,42.21,110302.97,196109.2,618735.06,265867.22,34083.98,46518.75,0.24,0.125,2.52,4.17,20091030
300527,华舟应急,专用机械,湖北,105.62,11570.0,46270.0,215044.3,160759.77,34960.1,29019.11,0.63,0.16,2.86,11.82,20160805
000008,神州高铁,运输设备,北京,96.12,149493.95,275770.94,716658.75,378223.34,16714.34,263258.78,0.95,0.04,2.11,4.79,19920507
300265,通光线缆,电气设备,江苏,48.1,33705.42,33750.0,162225.86,122637.55,28068.93,24446.75,0.72,0.266,2.76,6.19,20110916
600898,三联商社,电器连锁,山东,317.71,25252.38,25252.38,64430.38,45792.55,11667.17,4507.93,0.18,0.03,1.43,13.44,19960418
002132,恒星科技,钢加工,河南,70.35,71434.43,125677.45,428864.69,250365.41,99900.95,103809.05,0.83,0.08,2.21,2.77,20070427
002706,良信电器,电气设备,上海,40.68,7187.12,25884.69,186539.19,129691.05,29452.38,80993.95,3.13,0.53,5.71,4.83,20140121
000831,*ST五稀,小金属,山西,0.0,98088.13,98088.89,218938.92,188506.91,13786.92,75535.68,0.77,-0.044000000000000004,2.09,5.65,19980911
002383,合众思壮,通信设备,北京,1555.74,12877.51,24438.26,273909.75,113102.32,10205.99,129083.3,5.28,0.013999999999999999,9.24,4.73,20100402
300139,晓程科技,元器件,北京,270.47,21216.1,27400.0,140759.34,60024.88,17423.85,58043.31,2.12,0.027000000000000003,4.68,3.08,20101112
300169,天晟新材,塑料,江苏,463.42,22485.85,32598.42,191693.27,91908.96,45389.45,82893.86,2.54,0.012,3.82,2.85,20110125
600231,凌钢股份,普钢,辽宁,0.0,160800.44,251916.59,1486583.88,586462.13,733391.13,45192.5,0.18,-0.032,1.99,1.31,20000511
300105,龙源技术,电器仪表,山东,0.0,51321.6,51321.6,263414.5,176048.06,19750.7,67710.81,1.32,-0.086,3.97,2.19,20100820
002037,久联发展,化工原料,贵州,215.44,32736.82,32736.82,711105.25,382286.72,112663.72,62003.6,1.89,0.061,6.05,2.88,20040908
000859,国风塑业,塑料,安徽,0.0,73931.63,73944.97,200663.31,90319.78,76121.36,58966.25,0.8,-0.016,1.88,3.01,19981119
603028,赛福天,钢加工,江苏,146.79,5520.0,22080.0,87517.55,46303.96,23265.92,19095.5,0.86,0.15,3.05,8.56,20160331
300211,亿通科技,通信设备,江苏,341.69,17356.6,30267.59,59437.88,35664.12,14884.9,3736.85,0.12,0.027999999999999997,1.67,7.56,20110505
000005,世纪星源,房产服务,深圳,30.76,91374.29,105853.68,233789.84,79323.82,3480.51,63805.23,0.6,0.12,1.21,6.12,19901210
000529,广弘控股,食品,广东,66.04,56719.78,58379.03,164628.88,107904.36,18265.31,57095.94,0.98,0.079,2.02,5.15,19931118
600883,博闻科技,水泥,云南,0.0,23608.8,23608.8,69678.15,32752.0,1491.16,704.4,0.03,-0.013999999999999999,2.71,5.92,19951208
601158,重庆水务,水务,重庆,24.7,480000.0,480000.0,1914056.38,833386.56,662630.56,459543.5,0.96,0.158,2.73,2.85,20100329
300518,盛讯达,软件服务,深圳,122.63,2334.0,9334.0,106681.77,88410.9,2501.28,48719.3,5.22,0.71,10.66,12.17,20160624
002449,国星光电,半导体,广东,40.07,33501.39,47575.17,525539.56,305582.47,150115.02,160719.17,3.38,0.275,5.91,2.49,20100716
000973,佛塑科技,塑料,广东,125.35,77247.86,96742.32,485681.0,183894.91,118474.56,31456.86,0.33,0.034,2.12,4.07,20000525
000526,紫光学大,文教休闲,福建,0.0,9619.5,9619.5,380613.94,174017.8,15689.44,5808.39,0.6,-0.12,1.37,30.57,19931101
000726,鲁 泰Ａ,纺织,山东,16.16,56082.25,92260.22,902123.63,299749.22,487896.44,100714.68,1.09,0.374,6.81,1.77,20001225
300245,天玑科技,软件服务,上海,85.57,19727.16,27526.08,93753.3,59603.35,7692.25,20432.85,0.74,0.18100000000000002,2.93,7.06,20110719
603919,金徽酒,白酒,甘肃,40.96,7000.0,28000.0,209806.47,82947.03,97873.32,73797.81,2.64,0.47,5.48,6.11,20160310
600766,园城黄金,黄金,山东,720.64,22393.21,22422.67,16451.9,10622.37,964.46,23708.78,1.06,0.012,0.23,72.81,19961028
000822,山东海化,化工原料,山东,55.92,89508.02,89509.2,341969.91,138942.92,157384.77,150483.25,1.68,0.07400000000000001,2.61,2.13,19980703
